,addressCN,brand,city,pOSNameCN,province,storeType,telephone
7759,江苏如皋市长江中路6号文峰大世界2楼,adidas,如皋市,如皋市长江中路文峰大世界运动表现店,江苏,运动表现店,18862851920
7760,四川大竹县东大街11号煌歌广场3楼,adidas,大竹县,大竹县东大街煌歌广场运动表现店,四川,运动表现店,
7761,四川蒲江县鹤山中路23号时代广场1楼,adidas,蒲江县,蒲江县鹤山中路时代广场运动表现店,四川,运动表现店,13693472280
7762,西藏拉萨市宇拓路12号国贸宾馆1楼,adidas,拉萨市,拉萨市拉萨市宇拓路国贸宾馆运动表现店,西藏,运动表现店,0891-6330383
7763,广东湛江市观海路8号金沙湾广场2楼,adidas,湛江市,湛江市观海路金沙湾广场运动表现店,广东,运动表现店,0759-3605198
7764,河北河间市苑中路13号信发商厦3楼,adidas,河间市,河间市苑中路信发商厦运动表现店,河北,运动表现店,18330740309
7765,河南鹤壁市黄河路燕莎百货4楼,adidas,鹤壁市,鹤壁市黄河路燕莎百货运动表现店,河南,运动表现店,18568259943
7766,云南昆明市桂苑街52号1楼,adidas,昆明市,昆明市桂苑街12号运动表现店,云南,运动表现店,13908805664
7767,云南澜沧拉祜族自治县建设路9号1楼,adidas,澜沧拉祜族自治县,澜沧拉祜族自治县建设路9号运动表现店,云南,运动表现店,13208812022
7768,陕西西安市环城南路1号世纪金花时代广场4楼,adidas,西安市,西安市环城南路金花百货运动表现店,陕西,运动表现店,13152084446
7769,江苏盐城市建军中路132号盐城商业大厦5楼,adidas,盐城市,盐城市建军中路盐城商业大厦Core（2）运动表现店,江苏,运动表现店,13375268700
7770,安徽无为县无为路安德利购物中心2楼,adidas,无为县,无为县无为路安德利购物中心运动表现店,安徽,运动表现店,0553-6283288
7771,天津天津市华捷道5天佑城3楼,adidas,天津市,天津市华捷道远洋未来广场运动表现店,天津,运动表现店,15302072150
7772,黑龙江哈尔滨市金城步行街69号街铺1楼,adidas,哈尔滨市,哈尔滨市金城步行街69号运动表现店,黑龙江,运动表现店,0451-53764785
7773,内蒙古包头市南门外大街3号包百大楼2楼,adidas,包头市,包头市东河南门外大街包百大楼运动表现店,内蒙古,运动表现店,15547215023
7774,江苏南京市麒麟步行街10号1楼,adidas,南京市,南京市麒麟步行街10号运动表现店,江苏,运动表现店,13851452984
7775,广东深圳市沙井路377号京基百纳广场4楼,adidas,深圳市,深圳市沙井京基百纳运动表现店,广东,运动表现店,66632271
7776,山东东营市东三路127号东营百货3楼,adidas,东营市,东营市东三路东营百货运动表现店,山东,运动表现店,0546-8092261
7777,山东济南市济泺路96-1号银座购物广场-1楼,adidas,济南市,济南市济泺路银座购物广场运动表现店,山东,运动表现店,0531-67882695
7778,山东平度市红旗路92-1号1楼,adidas,平度市,平度市红旗路92-1号运动表现店,山东,运动表现店,18669776030
7779,河南内黄县朝阳路1楼,adidas,内黄县,内黄县朝阳路运动表现店,河南,运动表现店,15537255222
7780,江西南昌市红谷中大道1706号南昌世茂广场3楼,adidas,南昌市,南昌市红谷中大道南昌世茂广场运动表现店,江西,运动表现店,13870851921
7781,四川绵阳市安昌路48号富安百货1楼,adidas,绵阳市,绵阳市安昌路富安百货运动表现店,四川,运动表现店,13699631559
7782,江苏盱眙县淮河东路16-22-4号1楼,adidas,盱眙县,盱眙县淮河东路16-22-4号运动表现店,江苏,运动表现店,18362876888
7783,江苏镇江市大港吉祥街9号1楼,adidas,镇江市,镇江市吉祥街9号运动表现店,江苏,运动表现店,0511-89983321
7784,重庆忠县巴王路33号胡燃商行1楼,adidas,忠县,忠县胡然商行运动表现店,重庆,运动表现店,023-54210591
7785,四川青神县簧门街17号1楼,adidas,青神县,青神县簧门街1号运动表现店,四川,运动表现店,15328761777
7786,江苏大丰市人民南路11号人民商场3楼,adidas,大丰市,大丰市人民南路人民商场运动表现店,江苏,运动表现店,0515-82039208
7787,陕西汉中市劳动西路8号世纪阳光商城4楼,adidas,汉中市,汉中市劳动西路世纪阳光商城运动表现店,陕西,运动表现店,18629159556
7788,甘肃临夏县市永安路18号1楼,adidas,临夏县,临夏县永安路18号运动表现店,甘肃,运动表现店,18293000613
7789,宁夏中卫市鼓楼南街38号朝阳百货3楼,adidas,中卫市,中卫市鼓楼南街朝阳百货运动表现店,宁夏,运动表现店,18629159556
7790,湖南永州市零陵中路823号金水湾百货3楼,adidas,永州市,永州市零陵中路金水湾百货运动表现店,湖南,运动表现店,17607462426
7791,陕西西安市太华路10号万达百货5楼,adidas,西安市,西安市太华路万达百货运动表现店,陕西,运动表现店,13759966664
7792,山东济南市文化西路10号1楼,adidas,济南市,济南市文化西路10号运动表现店,山东,运动表现店,0531-67868481
7793,山东莱西市烟台路26号利群购物广场4楼,adidas,莱西市,莱西市烟台路利群购物广场（2）运动表现店,山东,运动表现店,15318758132
7794,山东寿光市圣城街398号全福元百货3楼,adidas,寿光市,寿光市圣城街全福元百货运动表现店,山东,运动表现店,0536-5195285
7795,山东聊城市东昌东路1楼,adidas,聊城市,聊城市东昌东路运动表现店,山东,运动表现店,13465766666
7796,浙江温岭市东城路41号1楼,adidas,温岭市,温岭市东城路步行街41号运动表现店,浙江,运动表现店,13905862069
7797,山东无棣县棣新一路1号圣豪商厦3楼,adidas,无棣县,无棣县棣新一路圣豪商厦运动表现店,山东,运动表现店,15621655333
7798,安徽肥东县龙泉路1楼,adidas,肥东县,肥东县龙泉路运动表现店,安徽,运动表现店, 0551-67758357
7799,山东郓城县金河路58号大福源购物广场3楼,adidas,郓城县,郓城县金河路大福源购物广场运动表现店,山东,运动表现店,18765057555
7800,江苏扬州市文昌中路508号1楼,adidas,扬州市,扬州市文昌中路508号（5）运动表现店,江苏,运动表现店,0514-87935611
7801,浙江杭州市航海路878号世纪联华1楼,adidas,杭州市,杭州市航海路世纪联华运动表现店,浙江,运动表现店,
7802,浙江杭州市四季青街道701号杭州万象城-1楼,adidas,杭州市,杭州市万象城运动表现店,浙江,运动表现店,0571-88708207
7803,江苏兴化市英武中路109号东方商厦5楼,adidas,兴化市,兴化市英武中路东方商厦运动表现店,江苏,运动表现店,0523-80256353
7804,河南许昌市颖昌路42号胖东来时代3楼,adidas,许昌市,许昌市颖昌路胖东来时代运动表现店,河南,运动表现店,0374-3190855
7805,河北青县新华东路3号信发商厦2楼,adidas,青县,青县新华东路信发商厦运动表现店,河北,运动表现店,18203171369
7806,湖南怀化市人民北路55-56号新天地购物广场1楼,adidas,怀化市,怀化市怀化大道新世界购物广场运动表现店,湖南,运动表现店,18207454757
7807,浙江海宁市海昌南路365号银泰百货4楼,adidas,海宁市,海宁市新苑路银泰百货运动表现店,浙江,运动表现店,0573-80778697
7808,吉林吉林市吉林大街130滔博运动城1楼,adidas,吉林市,吉林市吉林大街滔博运动城二店运动表现店,吉林,运动表现店,0432-63687816
7809,上海上海市真光路1288号百联中环购物中心-1楼,adidas,上海市,上海市真光路百联中环购物中心运动表现店,上海,运动表现店,61800673
7810,四川攀枝花市炳草岗商业街140号1楼,adidas,攀枝花市,攀枝花市炳草岗商业街140号运动表现店,四川,运动表现店,13547634888
7811,贵州铜仁市民主路1号滔博运动城1楼,adidas,铜仁市,铜仁市民主路滔博运动城运动表现店,贵州,运动表现店,18685048424
7812,辽宁锦州市中央大街1号锦州百货大楼5楼,adidas,锦州市,锦州市中央大街中百商厦运动表现店,辽宁,运动表现店,0416-2162986
7813,辽宁绥中县镇新兴街中百商厦4楼,adidas,绥中县,绥中县新兴街中百商厦运动表现店,辽宁,运动表现店,13941181318
7814,山西忻州市七一南路8号滔搏运动城-1楼,adidas,忻州市,忻州市七一南路体育广场滔搏运动城运动表现店,山西,运动表现店,15035002169
7815,辽宁大连市张前路211号乐都会购物中心3楼,adidas,大连市,大连市张前路乐都会购物中心运动表现店,辽宁,运动表现店,15040434153
7816,吉林农安县繁华路99号1楼,adidas,农安县,农安县繁华路99号运动表现店,吉林,运动表现店,0431-83368799
7817,辽宁建昌县朝阳路1号兴隆百货3楼,adidas,建昌县,建昌县朝阳路兴隆百货运动表现店,辽宁,运动表现店,0429-3767558
7818,广东中山市富华道111-113号1楼,adidas,中山市,中山市富华道柏宁酒店运动表现店,广东,运动表现店,13631347016
7819,广东东莞市万江路12号天和百货3楼,adidas,东莞市,东莞市万江路天和百货运动表现店,广东,运动表现店,0769-22684715
7820,江西南昌市北京东路308号百盛5楼,adidas,南昌市,南昌市北京东路百盛运动表现店,江西,运动表现店,13870851921
7821,河南安阳市中山街14号1楼,adidas,安阳市,安阳市中山街14号运动表现店,河南,运动表现店,0372-5920039
7822,江苏南京市竹山路59号江宁万达4楼,adidas,南京市,南京市江宁万达运动表现店,江苏,运动表现店,13851452984
7823,浙江岱山县长河路1号日达广场1楼,adidas,岱山县,岱山县长河路日达广场运动表现店,浙江,运动表现店,13967205083
7824,河南长垣县文武路128号1楼,adidas,长垣县,长垣县文武路128号运动表现店,河南,运动表现店,
7825,广东广州市花城大道85号置地广场2楼,adidas,广州市,广州市花城大道广百风尚运动表现店,广东,运动表现店,18998800238
7826,云南文山市广南北坛路22号福迎福购物广场1楼,adidas,文山市,文山市北坛路福迎福购物广场运动表现店,云南,运动表现店,13404917111
7827,云南昆明市昌源中路120号家悦购物公园1楼,adidas,昆明市,昆明市昌源中路家悦购物公园运动表现店,云南,运动表现店,13888788489
7828,四川若尔盖县春熙步行街6号1楼,adidas,若尔盖县,若尔盖县春熙步行街6号运动表现店,四川,运动表现店,13540998888
7829,甘肃兰州市合水路125号国芳百货4楼,adidas,兰州市,兰州市浪西路国芳百货运动表现店,甘肃,运动表现店,15294146080
7830,湖北随州市青年路4号大润发超市2楼,adidas,随州市,随州市青年路大润发超市运动表现店,湖北,运动表现店,15871228456
7831,湖北武汉市文化路37号中百购物中心3楼,adidas,武汉市,武汉市文化路中百购物中心运动表现店,湖北,运动表现店,027-81783827
7832,内蒙古阿拉善左旗南大街9号天盛广场2楼,adidas,阿拉善左旗,阿拉善左旗南大街天盛广场滔博运动城运动表现店,内蒙古,运动表现店,13354839030
7833,北京北京市东三环中路7号财富购物中心1楼,adidas,北京市,北京市东三环中路财富购物中心运动表现店,北京,运动表现店,010-65330138
7834,天津天津市二经路1号阳光新城市购物广场2楼,adidas,天津市,天津市二经路阳光新城市购物广场运动表现店,天津,运动表现店,58602392
7835,山西繁峙县康安西街1新陈精品运动城2楼,adidas,繁峙县,繁峙县康安西街新陈精品运动城运动表现店,山西,运动表现店,13801281614
7836,黑龙江大庆市萨大中路1号红岗商城2楼,adidas,大庆市,大庆市萨大中路红岗商城运动表现店,黑龙江,运动表现店,0451-58774700
7837,内蒙古呼和浩特市新华东街1号维多利摩尔城商场5楼,adidas,呼和浩特市,呼和浩特市新华东街维多利摩尔城商场运动表现店,内蒙古,运动表现店,0471-3940039
7838,河北张家口市牌楼东街10鑫光大商厦B座1楼,adidas,张家口市,张家口市牌楼东街鑫光大商厦B座运动表现店,河北,运动表现店,15133334001
7839,河北栾城县新开街1号2楼,adidas,栾城县,栾城县新开街1号运动表现店,河北,运动表现店,13032665108
7840,河北唐山市兴源道89号友谊商城4楼,adidas,唐山市,唐山市兴源道友谊商城运动表现店,河北,运动表现店,0315-2347583
7841,北京北京市立水桥北大街18号北方明珠商厦1楼,adidas,北京市,北京市立水桥北大街北方明珠商厦运动表现店,北京,运动表现店,18310473230
7842,山东莒县城阳街道新玛特购物广场2楼,adidas,莒县,莒县振兴东路新玛特购物中心运动表现店,山东,运动表现店,18663306768
7843,河南温县人民路4号盛弘百货2楼,adidas,温县,温县人民路盛弘百货运动表现店,河南,运动表现店,18135718094
7844,河南郑州市大学路80号龙之杰潮流馆2楼,adidas,郑州市,郑州市陇海路大学路运动城运动表现店,河南,运动表现店,0371-55157273
7845,山东烟台市清泉路37号新世界百货4楼,adidas,烟台市,烟台市清泉路新世界百货运动表现店,山东,运动表现店,15668091044
7846,山东胶州市广州南路26号科润城1楼,adidas,胶州市,胶州市广州南路科润城运动表现店,山东,运动表现店,87203586
7847,山东泰安市灵山大街276号银座购物广场4楼,adidas,泰安市,泰安市灵山大街东湖银座购物广场运动表现店,山东,运动表现店,18653802900
7848,北京北京市西大街2号华冠购物中心4楼,adidas,北京市,北京市城关西大街房山城关华冠购物中心运动表现店,北京,运动表现店,18515037083
7849,天津天津市商业道13号幸福商业广场1楼,adidas,天津市,天津市商业道芦台幸福商业广场运动表现店,天津,运动表现店,13352070652
7850,河北遵化市华北路11号开业豪庭1楼,adidas,遵化市,遵化市华北路开业豪庭运动表现店,河北,运动表现店,15511907837
7851,河北磁县友谊大街32号中盛国贸1楼,adidas,磁县,磁县磁县友谊大街中盛国贸运动表现店,河北,运动表现店,15324215781
7852,河北正定县恒山西路106号北国商城3楼,adidas,正定县,正定县恒山西路北国商城运动表现店,河北,运动表现店,0311-87067283
7853,北京北京市鼓楼南大街17号新世纪商城4楼,adidas,北京市,北京市鼓楼南大街昌平新世纪商城运动表现店,北京,运动表现店,18515037182
7854,广东深圳市龙翔大道7188号深圳万科广场4楼,adidas,深圳市,深圳市龙翔大道深圳万科广场运动表现店,广东,运动表现店,82393675
7855,广东惠州市大道9号佳兆业购物中心3楼,adidas,惠州市,惠州市惠州大道佳兆业购物中心运动表现店,广东,运动表现店,15089282710
7856,重庆开县开州大道88号新世纪百货4楼,adidas,开县,开县开州大道新世纪百货运动表现店,重庆,运动表现店,023-85517638
7857,广东惠州市三环南路瑞峰广场4楼,adidas,惠州市,惠州市三环南路天虹商场运动表现店,广东,运动表现店,15820716947
7858,重庆重庆市解放路428号南海鑫城2楼,adidas,重庆市,重庆市解放路南海鑫城劲博体育运动城运动表现店,重庆,运动表现店,023-79243888
7859,四川成都市皇花街118号1楼,adidas,成都市,成都市皇花街110号运动表现店,四川,运动表现店,13540498092
7860,江西新建县解放路107号1楼,adidas,新建县,新建县解放路107号运动表现店,江西,运动表现店,0791-83730117
7861,广东雷州市雷州大道122号1楼,adidas,雷州市,雷州市雷州大道122号运动表现店,广东,运动表现店,0759-8833817
7862,广东广州市广州大道1419号北佳润广场1楼,adidas,广州市,广州市广州大道北佳润广场运动表现店,广东,运动表现店,15977586008
7863,广东佛山市博爱中路信和广场2楼,adidas,佛山市,佛山市博爱中路信和广场运动表现店,广东,运动表现店,13500036879
7864,河南郑州市东风路天旺广场1楼,adidas,郑州市,郑州市东风路天旺广场运动表现店,河南,运动表现店,0371-86535820
7865,河南滑县红旗路128号1楼,adidas,滑县,滑县红旗路128号运动表现店,河南,运动表现店,13837276023
7866,安徽阜阳市人民西路296号新华书店1楼,adidas,阜阳市,阜阳市人民西路新华书店运动表现店,安徽,运动表现店,0558-2292088
7867,浙江开化县江滨南路2号东方商厦2楼,adidas,开化县,开化县江滨南路东方商厦运动表现店,浙江,运动表现店,0570-6012408
7868,河南郑州市中州大道59号千盛生活广场1楼,adidas,郑州市,郑州市太阳城仟盛生活广场运动表现店,河南,运动表现店,0371-86105250
7869,河北三河市汉王路10号天洋城3楼,adidas,三河市,三河市汉王路天洋城运动表现店,河北,运动表现店,18731690309
7870,山东淄博市金晶路1号银座购物广场1楼,adidas,淄博市,淄博市青年路银座购物广场运动表现店,山东,运动表现店,05332896217
7871,河南郑州市中州大道凯德广场2楼,adidas,郑州市,郑州市中州大道凯德广场运动表现店,河南,运动表现店,18638927032
7872,山东济南市工业南路44号丁豪广场2楼,adidas,济南市,济南市工业南路丁豪广场运动表现店,山东,运动表现店,0531-68655101
7873,山东威海市香港路24号九龙城4楼,adidas,威海市,威海市香港路九龙城运动表现店,山东,运动表现店,0631-5912245
7874,山东海阳市海阳路68号家家悦购物广场2楼,adidas,海阳市,海阳市海阳路家家悦购物广场运动表现店,山东,运动表现店,0535-3591322
7875,浙江温岭市锦屏路80-95号锦江百货5楼,adidas,温岭市,温岭市锦屏路温岭锦江百货运动表现店,浙江,运动表现店,13905862069
7876,浙江诸暨市苎萝东路162号雄风新天地购物中心3楼,adidas,诸暨市,诸暨市苎萝东路雄风新天地购物中心运动表现店,浙江,运动表现店,15988283813
7877,河南郑州市郑港四街沃金商业广场1楼,adidas,郑州市,郑州市郑港四街沃金商业广场运动表现店,河南,运动表现店,13939027356
7878,江苏东台市海陵北路9号德润广场4楼,adidas,东台市,东台市海陵北路德润广场运动表现店,江苏,运动表现店,0515-89517066
7879,浙江龙游县太平东路150号1楼,adidas,龙游县,龙游县太平东路150号运动表现店,浙江,运动表现店,15325708224
7880,上海上海市陈行公路2688号华侨城商业中心2楼,adidas,上海市,上海市华侨城运动表现店,上海,运动表现店,34790002
7881,安徽郎溪县宁芜路苏果超市1楼,adidas,郎溪县,郎溪县宁芜路苏果超市运动表现店,安徽,运动表现店,18756389377
7882,安徽合肥市徽州大道5558号世纪金源购物中心3楼,adidas,合肥市,合肥市百大滨湖新区世纪金源运动表现店,安徽,运动表现店,0551-2930556
7883,新疆鄯善县柳中路20号滨沙购物中心1楼,adidas,鄯善县,鄯善县柳中路滨沙购物中心运动表现店,新疆,运动表现店,15160846638
7884,青海西宁市西关大街45-52号国芳百货4楼,adidas,西宁市,西宁市西关大街国芳百货运动表现店,青海,运动表现店,0971-6300614
7885,湖北武汉市后湖大道45号城市广场1楼,adidas,武汉市,武汉市后湖大道城市广场运动表现店,湖北,运动表现店,59108343
7886,四川成都市天府大道北段1700号环球中心4楼,adidas,成都市,成都市高新区乐天百货homecourt运动表现店,四川,运动表现店,18190717590
7887,四川成都市文化路71号繁华时代广场1楼,adidas,成都市,成都市温江繁华时代广场劲浪运动城运动表现店,四川,运动表现店,18908207087
7888,湖南吉首市武陵东路1号步步高百货4楼,adidas,吉首市,吉首市武陵东路步步高百货运动表现店,湖南,运动表现店,0743-2185720
7889,陕西澄城县东街15号世纪美辰广场2楼,adidas,澄城县,澄城县县城东街世纪美辰广场运动表现店,陕西,运动表现店,18629159556
7890,内蒙古呼和浩特市东影南路1号嬉水广场1楼,adidas,呼和浩特市,呼和浩特市东影南路嬉水广场运动表现店,内蒙古,运动表现店,0471-6954249
7891,河北晋州市光明街84号1楼,adidas,晋州市,晋州市光明街84号运动表现店,河北,运动表现店,18633816829
7892,山西太原市解放南路18号街铺,adidas,太原市,太原市解放南路18号运动表现店,山西,运动表现店,13754893835
7893,河南新乡市胜利路153号新都汇购物中心1楼,adidas,新乡市,新乡市胜利路新都汇购物中心运动表现店,河南,运动表现店,0373-5898696
7894,广东中山市东镇一路23号太阳城购物中心3楼,adidas,中山市,中山市东镇一路益华百货运动表现店,广东,运动表现店,15977586008
7895,江西东乡县财富广场号东信百货1楼,adidas,东乡县,东乡县财富广场东信百货运动表现店,江西,运动表现店,0794-4236288
7896,湖南郴州市八一路生源时代广场3楼,adidas,郴州市,郴州市八一路生源时代广场运动表现店,湖南,运动表现店,13467845782
7897,安徽肥西县紫蓬路百大CBD购物中心5楼,adidas,肥西县,肥西县紫蓬路百大CBD购物中心运动表现店,安徽,运动表现店,0551-68881858
7898,上海上海市蕴川路1553号北上海购物中心1楼,adidas,上海市,上海市宝山北上海商业广场运动表现店,上海,运动表现店,56457386
7899,广东阳江市新华北路138-142号1楼,adidas,阳江市,阳江市新华北路138-142号运动表现店,广东,运动表现店,0662-2222851
7900,广东佛山市南海大道4号佑一城时尚广场1楼,adidas,佛山市,佛山市南海大道佑一城时尚广场运动表现店,广东,运动表现店,0757-83301147
7901,广东东莞市长安政中路218号天虹商场2楼,adidas,东莞市,东莞市德政中路长安天虹商场运动表现店,广东,运动表现店,13798570112
7902,四川双流县华阳正西街62号1楼,adidas,双流县,双流县正西街运动表现店,四川,运动表现店,13438865428
7903,广西柳州市文昌路20号乐和五星商厦5楼,adidas,柳州市,柳州市文昌路乐和五星商厦运动表现店,广西,运动表现店,13481023619
7904,吉林敦化市工农路4号敦化百货4楼,adidas,敦化市,敦化市工农路敦化百货运动表现店,吉林,运动表现店,0433-6235077
7905,河北邢台市中兴大街12号北国商城5楼,adidas,邢台市,邢台市中兴大街北国商城运动表现店,河北,运动表现店,15932291553
7906,河北三河市燕顺路8号星罗城商场3楼,adidas,三河市,三河市燕顺路星罗城商场运动表现店,河北,运动表现店,18731690309
7907,河北唐山市兴海大街2号名都商业广场1楼,adidas,唐山市,唐山市兴海大街名都商业广场运动表现店,河北,运动表现店,13513456769
7908,辽宁丹东市人民路41号万达百货3楼,adidas,丹东市,丹东市人民路万达百货运动表现店,辽宁,运动表现店,18841539615
7909,天津天津市开发道20号幸福商场3楼,adidas,天津市,天津市开发道幸福商场运动表现店,天津,运动表现店,15332025725
7910,辽宁锦州市陵川路24-46号兴隆百货4楼,adidas,锦州市,锦州市陵川路兴隆百货运动表现店,辽宁,运动表现店,0416-3716676
7911,河南鹤壁市兴鹤大街61号爱之城4楼,adidas,鹤壁市,鹤壁市兴鹤大街爱之城运动表现店,河南,运动表现店,
7912,山东济南市舜井街6号世茂百货2楼,adidas,济南市,济南市舜井街世茂百货运动表现店,山东,运动表现店,0531-55729337
7913,山东广饶县潍高路银座购物广场2楼,adidas,广饶县,广饶县潍高路银座购物广场运动表现店,山东,运动表现店,0546-7160022
7914,山东商河县商中路中润时代广场3楼,adidas,商河县,商河县商中路中润时代广场运动表现店,山东,运动表现店,18354199825
7915,河北石家庄市翟营南大街389卓达商贸大厦3楼,adidas,石家庄市,石家庄市裕华翟营南大街卓达商贸大厦运动表现店,河北,运动表现店,137-2279-2006
7916,陕西西安市凤城五路20号崇尚百货3楼,adidas,西安市,西安市凤城五路崇尚百货运动表现店,陕西,运动表现店,86479864
7917,四川会理县元天街1601楼,adidas,会理县,会理县元天街160号运动表现店,四川,运动表现店,13881566320
7918,重庆重庆市歇马路1号北碚重庆百货5楼,adidas,重庆市,重庆市天生新村北碚重庆百货运动表现店,重庆,运动表现店,13114095590
7919,重庆武隆县南滨路南城中央广场鸿程商都2楼,adidas,武隆县,武隆县鸿程商都运动表现店,重庆,运动表现店,023-77723832
7920,重庆重庆市江南大道28号星光时代广场1楼,adidas,重庆市,重庆市江南大道南坪星光时代广场运动表现店,重庆,运动表现店,
7921,四川自贡市五星街338号千盛百货4楼,adidas,自贡市,自贡市五星街千盛百货运动表现店,四川,运动表现店,18990062264
7922,山东乳山市商业街78号振华商厦3楼,adidas,乳山市,乳山市商业街振华商厦（2）运动表现店,山东,运动表现店,0631-6866659
7923,山东文登市昆嵛北路荣纺百货1楼,adidas,文登市,文登市昆嵛北路荣纺百货运动表现店,山东,运动表现店,13963197116
7924,山东东营市中华路中段号仙河购物广场2楼,adidas,东营市,东营市河口中华路中段仙河购物广场运动表现店,山东,运动表现店,13475297788
7925,山东泰安市温泉路北段号宝龙新时代广场2楼,adidas,泰安市,泰安市温泉路北段宝龙新时代广场运动表现店,山东,运动表现店,18678806208
7926,山东肥城市凤山大街132号银座购物广场3楼,adidas,肥城市,肥城市凤山大街银座购物广场运动表现店,山东,运动表现店,18653802900
7927,山东禹城市汉槐街新时代广场3楼,adidas,禹城市,禹城市汉槐街新时代广场运动表现店,山东,运动表现店,18266134572
7928,吉林吉林市河南街92号1楼,adidas,吉林市,吉林市河南街92号运动表现店,吉林,运动表现店,0432-62026631
7929,吉林长春市吉林大路2078号国贸商都2楼,adidas,长春市,长春市吉林大路国贸商都新攻略运动城运动表现店,吉林,运动表现店,0431-81682536
7930,辽宁黑山县解放路18号福山时代购物广场3楼,adidas,黑山县,黑山县解放路福山时代购物广场运动表现店,辽宁,运动表现店,18624066578
7931,重庆重庆市苏家街38号重庆百货3楼,adidas,重庆市,重庆市苏家街合川重庆百货运动表现店,重庆,运动表现店,023-42842100
7932,湖北钟祥市王府大道36号中百百货3楼,adidas,钟祥市,钟祥市王府大道中百百货运动表现店,湖北,运动表现店,18627156269
7933,四川宜宾市航天路4号莱茵春天百货3楼,adidas,宜宾市,宜宾市航天路莱茵春天百货运动表现店,四川,运动表现店,0831-2310026
7934,四川南充市人民中路198号佳艺美庭家居生活馆1楼,adidas,南充市,南充市人民中路四季来运动城运动表现店,四川,运动表现店,13890789166
7935,山东青岛市向阳路50号北方国贸商城1楼,adidas,青岛市,青岛市沧口路北方国贸商城大厦运动表现店,山东,运动表现店,0532-66084040
7936,新疆霍城县霍尔果斯亚欧路11号霍尔果斯亚欧1楼,adidas,霍城县,霍城县亚欧路霍尔果斯亚欧运动表现店,新疆,运动表现店,13629909461
7937,新疆克拉玛依市迎宾路67号和家乐广场4楼,adidas,克拉玛依市,克拉玛依市迎宾路永升百货运动表现店,新疆,运动表现店,18309906106
7938,河北唐山市曹雪芹西道108北方购物广场5楼,adidas,唐山市,唐山市曹雪芹西道北方购物广场运动表现店,河北,运动表现店,137-8466-5493
7939,天津天津市友谊南路111号永旺梦乐城2楼,adidas,天津市,天津市友谊南路永旺梦乐城运动城运动表现店,天津,运动表现店,58710859
7940,重庆彭水苗族土家族自治县绸缎街35号鸿程商都1楼,adidas,彭水苗族土家族自治县,彭水苗族土家族自治县绸缎街鸿程商都运动表现店,重庆,运动表现店,023-78861355
7941,辽宁铁岭市南马路29号新玛特2楼,adidas,铁岭市,铁岭市南马路新玛特运动表现店,辽宁,运动表现店,024-72880311
7942,黑龙江肇东市正阳大街春天百货2楼,adidas,肇东市,肇东市正阳大街春天百货申格运动城运动表现店,黑龙江,运动表现店,13684660525
7943,四川彭州市东大街24号百伦新宸百货3楼,adidas,彭州市,彭州市东大街百伦新宸百货运动表现店,四川,运动表现店,028-83702858
7944,江苏东海县和平东路6号大卫茂3楼,adidas,东海县,东海县和平东路大卫茂运动表现店,江苏,运动表现店,15151273931 
7945,吉林长春市红旗街271号亚细亚百货5楼,adidas,长春市,长春市红旗街亚细亚百货运动表现店,吉林,运动表现店,13159606418
7946,湖北恩施市州叶挺路16号国贸购物中心1楼,adidas,恩施市,恩施市叶挺路国贸购物中心运动表现店,湖北,运动表现店,13986851667
7947,福建厦门市厦禾路888-898号世贸商城4楼,adidas,厦门市,厦门市厦禾路世贸商城运动表现店,福建,运动表现店,13606066036
7948,重庆潼南县滨江公园步行街1号重庆百货3楼,adidas,潼南县,潼南县滨江公园步行街重庆百货运动表现店,重庆,运动表现店,023-44585219
7949,山西晋城市凤台东街266号华奥体育商城1楼,adidas,晋城市,晋城市凤台东街华奥体育商城运动表现店,山西,运动表现店,15703460668
7950,黑龙江大庆市会战大街22百货大楼4楼,adidas,大庆市,大庆市会战大街百货大楼运动表现店,黑龙江,运动表现店,15164553045
7951,青海西宁市西大街40号王府井百货4楼,adidas,西宁市,西宁市西大街王府井百货运动表现店,青海,运动表现店,0971-8231933
7952,甘肃庆阳市南大街8号昊鑫时代广场4楼,adidas,庆阳市,庆阳市南大街昊鑫时代广场运动表现店,甘肃,运动表现店,18629159556
7953,宁夏固原市政府西路38号尚都国芳百货1楼,adidas,固原市,固原市政府西路尚都国芳百货运动表现店,宁夏,运动表现店,18629159556
7954,江西贵溪市雄石西路76号1楼,adidas,贵溪市,贵溪市雄石西路76号运动表现店,江西,运动表现店,13807010633
7955,吉林四平市仁兴路3号金座购物中心4楼,adidas,四平市,四平市南仁兴路金座购物中心运动表现店,吉林,运动表现店,15774455185
7956,河北沧州市垣中路同创百货3楼,adidas,沧州市,沧州市垣中路同创百货运动表现店,河北,运动表现店,15369813221
7957,河北元氏县槐阳大街126号北国商城4楼,adidas,元氏县,元氏县槐阳大街北国商城运动表现店,河北,运动表现店,0311-87623585
7958,山东高密市潍高路高密购物中心3楼,adidas,高密市,高密市潍高路高密购物中心运动表现店,山东,运动表现店,0536-2350566
7959,新疆哈巴河县民主路15号2楼,adidas,哈巴河县,哈巴河县民主路15号运动表现店,新疆,运动表现店,
7960,黑龙江大庆市纬七路21号新东风购物广场4楼,adidas,大庆市,大庆市纬七路新东风购物广场运动表现店,黑龙江,运动表现店,18249612023
